customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9076-AXYIK,Male,SC,Has A Partner,No Dependents,64,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Two year,No Paperless Billing,Electronic check,102.1,6538.45,Not Churned
5968-XQIVE,Male,Not SC,Has A Partner,Has Dependents,72,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,One year,Has Paperless Billing,Electronic check,89.7,6588.95,Not Churned
8896-RAZCR,Female,Not SC,No Partner,Has Dependents,44,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No Paperless Billing,Mailed check,19.9,868.1,Not Churned
4640-UHDOS,Female,Not SC,Has A Partner,Has Dependents,13,Provided Phone Service,Single Line,DSL,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,No Paperless Billing,Electronic check,55.95,734.35,Churned
4933-IKULF,Female,SC,No Partner,No Dependents,17,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No Paperless Billing,Mailed check,20.65,330.6,Not Churned
3583-EKAPL,Male,Not SC,No Partner,No Dependents,1,Provided Phone Service,Single Line,DSL,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,55,55,Churned
1304-BCCFO,Male,Not SC,Has A Partner,No Dependents,9,Provided Phone Service,Single Line,DSL,No Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Mailed check,70.05,564.4,Not Churned
4104-PVRPS,Male,Not SC,Has A Partner,No Dependents,24,Provided Phone Service,Single Line,DSL,Has Online Security,No Online Backup,No Device Protection,Provided Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Mailed check,53.6,1315.35,Not Churned
9399-APLBT,Female,Not SC,Has A Partner,Has Dependents,1,Provided Phone Service,Single Line,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,74.7,74.7,Churned
2359-KMGLI,Male,Not SC,No Partner,No Dependents,24,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,80.25,1861.5,Churned
3780-DDGSE,Male,SC,Has A Partner,Has Dependents,35,Provided Phone Service,Single Line,DSL,No Online Security,Has Online Backup,No Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,76.05,2747.2,Not Churned
4431-EDMIQ,Female,Not SC,Has A Partner,Has Dependents,7,Provided Phone Service,Single Line,DSL,Has Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,75.7,554.05,Not Churned
0306-JAELE,Male,Not SC,No Partner,No Dependents,5,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,96.1,453.4,Churned
6227-HWPWX,Female,Not SC,No Partner,Has Dependents,15,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Bank transfer (automatic),69,994.8,Churned
0486-LGCCH,Male,Not SC,Has A Partner,Has Dependents,11,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No Paperless Billing,Mailed check,19.65,225.75,Not Churned
0447-BEMNG,Female,Not SC,Has A Partner,No Dependents,48,No Phone Service,No phone service,DSL,Has Online Security,No Online Backup,Has Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Bank transfer (automatic),45.3,2145,Churned
4612-SSVHJ,Female,SC,No Partner,No Dependents,20,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,81.45,1671.6,Not Churned
5168-MQQCA,Female,Not SC,Has A Partner,No Dependents,72,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,One year,Has Paperless Billing,Bank transfer (automatic),108.5,8003.8,Not Churned
5949-XIKAE,Female,Not SC,Has A Partner,Has Dependents,8,Provided Phone Service,Single Line,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,83.55,680.05,Churned
7971-HLVXI,Male,Not SC,Has A Partner,Has Dependents,72,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Two year,Has Paperless Billing,Credit card (automatic),84.5,6130.85,Not Churned
9094-AZPHK,Female,Not SC,No Partner,No Dependents,15,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,100.15,1415,Not Churned
3649-JPUGY,Male,Not SC,No Partner,No Dependents,72,Provided Phone Service,Has Multiple Lines,DSL,No Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Two year,Has Paperless Billing,Bank transfer (automatic),88.6,6201.95,Not Churned
4472-LVYGI,Female,Not SC,Has A Partner,Has Dependents,0,No Phone Service,No phone service,DSL,Has Online Security,No Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,No Streaming Movies,Two year,Has Paperless Billing,Bank transfer (automatic),52.55, ,Not Churned
8372-JUXUI,Male,Not SC,No Partner,Has Dependents,1,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,74.35,74.35,Churned
3552-CTCYF,Male,Not SC,Has A Partner,Has Dependents,63,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Two year,Has Paperless Billing,Bank transfer (automatic),104.8,6597.25,Not Churned
6778-YSNIH,Female,Not SC,No Partner,No Dependents,2,Provided Phone Service,Single Line,DSL,No Online Security,Has Online Backup,No Device Protection,No Tech Support,With Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,59,114.15,Not Churned
0388-EOPEX,Female,Not SC,Has A Partner,No Dependents,2,Provided Phone Service,Single Line,Fiber optic,Has Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,74.4,139.4,Churned
5756-OZRIO,Male,SC,Has A Partner,No Dependents,61,Provided Phone Service,Has Multiple Lines,DSL,No Online Security,Has Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,One year,No Paperless Billing,Bank transfer (automatic),64.05,3902.6,Not Churned
6579-JPICP,Male,Not SC,No Partner,No Dependents,1,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No Paperless Billing,Mailed check,20.4,20.4,Not Churned
8205-OTCHB,Male,Not SC,No Partner,No Dependents,22,No Phone Service,No phone service,DSL,No Online Security,Has Online Backup,Has Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,One year,Has Paperless Billing,Bank transfer (automatic),43.75,903.6,Churned
4134-BSXLX,Male,Not SC,Has A Partner,No Dependents,28,Provided Phone Service,Single Line,DSL,Has Online Security,Has Online Backup,No Device Protection,Provided Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Mailed check,60.9,1785.65,Not Churned
0505-SPOOW,Female,Not SC,Has A Partner,No Dependents,70,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No Paperless Billing,Bank transfer (automatic),19.8,1397.65,Not Churned
6235-VDHOM,Female,SC,No Partner,No Dependents,5,No Phone Service,No phone service,DSL,No Online Security,Has Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,No Paperless Billing,Electronic check,28.45,131.05,Churned
7783-YKGDV,Female,Not SC,No Partner,No Dependents,12,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,Has Online Backup,Has Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Bank transfer (automatic),99.7,1238.45,Churned
4374-YMUSQ,Male,Not SC,No Partner,No Dependents,34,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,One year,No Paperless Billing,Credit card (automatic),116.25,3899.05,Not Churned
4513-CXYIX,Female,SC,Has A Partner,No Dependents,71,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Two year,Has Paperless Billing,Credit card (automatic),80.7,5676,Not Churned
3957-HHLMR,Female,Not SC,Has A Partner,Has Dependents,70,Provided Phone Service,Has Multiple Lines,DSL,Has Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,One year,No Paperless Billing,Bank transfer (automatic),65.2,4543.15,Not Churned
7803-XOCCZ,Female,Not SC,Has A Partner,Has Dependents,52,Provided Phone Service,Single Line,Fiber optic,Has Online Security,No Online Backup,Has Device Protection,Provided Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Bank transfer (automatic),84.05,4326.8,Not Churned
5736-YEJAX,Male,Not SC,No Partner,Has Dependents,69,Provided Phone Service,Has Multiple Lines,DSL,Has Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,With Streaming TV,No Streaming Movies,Two year,Has Paperless Billing,Credit card (automatic),79.45,5502.55,Not Churned
5609-CEBID,Female,SC,No Partner,No Dependents,20,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,Has Device Protection,No Tech Support,No Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,94.1,1782.4,Churned
8981-FJGLA,Male,Not SC,No Partner,Has Dependents,11,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,Has Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Mailed check,78,851.8,Not Churned
7218-HKQFK,Male,Not SC,Has A Partner,No Dependents,2,Provided Phone Service,Single Line,Fiber optic,No Online Security,No Online Backup,No Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,94.2,167.5,Churned
4636-QRJKY,Female,Not SC,Has A Partner,Has Dependents,6,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,Provided Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,80.5,502.85,Churned
1135-LMECX,Female,Not SC,No Partner,No Dependents,1,Provided Phone Service,Single Line,No Internet Service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No Paperless Billing,Mailed check,19.85,19.85,Not Churned
4332-MUOEZ,Male,SC,Has A Partner,Has Dependents,20,Provided Phone Service,Single Line,Fiber optic,Has Online Security,No Online Backup,Has Device Protection,Provided Tech Support,No Streaming TV,With Streaming Movies,One year,No Paperless Billing,Credit card (automatic),94.3,1818.3,Not Churned
8535-SFUTN,Male,Not SC,No Partner,No Dependents,61,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,No Online Backup,Has Device Protection,No Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,106.45,6300.15,Not Churned
5956-VKDTT,Female,SC,Has A Partner,No Dependents,5,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,No Online Backup,No Device Protection,No Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Electronic check,74.35,334.8,Churned
8677-HDZEE,Female,Not SC,No Partner,No Dependents,56,Provided Phone Service,Has Multiple Lines,Fiber optic,No Online Security,Has Online Backup,No Device Protection,Provided Tech Support,With Streaming TV,With Streaming Movies,Month-to-month,Has Paperless Billing,Bank transfer (automatic),105.45,5916.95,Not Churned
2475-MROZF,Male,Not SC,No Partner,No Dependents,30,Provided Phone Service,Has Multiple Lines,Fiber optic,Has Online Security,Has Online Backup,Has Device Protection,Provided Tech Support,No Streaming TV,No Streaming Movies,Month-to-month,Has Paperless Billing,Credit card (automatic),95,2852.4,Not Churned
